X,Y,Z,RockUnit,ALT,Sample Site Name
3231.1,5158.5,2592.8,2,15,81-31
3231.1,5158.5,2577.8,2,15,81-31
3231.1,5158.5,2562.8,2,15,81-31
3231.1,5158.5,2547.8,1,15,81-31
3231.1,5158.5,2532.8,1,15,81-31
3231.1,5158.5,2517.8,1,15,81-31
3231.1,5158.5,2502.8,1,15,81-31
3231.1,5158.5,2487.8,1,13,81-31
3231.1,5158.5,2472.8,1,13,81-31
3231.1,5158.5,2457.8,1,13,81-31
3231.1,5158.5,2442.8,2,13,81-31
3231.1,5158.5,2433.05,2,13,81-31
2983.8,5237.2,2637.7,1,13,81-32
2983.8,5237.2,2622.7,1,13,81-32
2983.8,5237.2,2607.7,1,13,81-32
2983.8,5237.2,2592.7,1,13,81-32
2983.8,5237.2,2584.7,1,13,81-32
3097.8,5206,2632.2,1,12,81-33
3097.8,5206,2617.2,1,12,81-33
3097.8,5206,2602.2,1,13,81-33
3097.8,5206,2587.2,1,13,81-33
3097.8,5206,2572.2,1,13,81-33
3097.8,5206,2557.2,1,13,81-33
3097.8,5206,2542.2,1,13,81-33
3097.8,5206,2527.2,1,13,81-33
3097.8,5206,2512.2,1,13,81-33
3097.8,5206,2497.2,1,13,81-33
3097.8,5206,2482.2,1,13,81-33
3097.8,5206,2467.2,1,13,81-33
3097.8,5206,2452.2,2,13,81-33
3097.8,5206,2437.2,2,13,81-33
3097.8,5206,2422.2,2,13,81-33
3097.8,5206,2407.2,2,13,81-33
3097.8,5206,2392.2,2,13,81-33
3097.8,5206,2377.2,2,13,81-33
3097.8,5206,2362.2,2,13,81-33
3097.8,5206,2347.2,2,13,81-33
3097.8,5206,2332.2,2,13,81-33
3097.8,5206,2317.2,2,13,81-33
3097.8,5206,2302.2,2,13,81-33
3097.8,5206,2287.2,2,13,81-33
3097.8,5206,2272.2,2,13,81-33
3097.8,5206,2257.2,2,13,81-33
3097.8,5206,2242.2,2,13,81-33
3097.8,5206,2227.2,3,13,81-33
3097.8,5206,2212.2,3,13,81-33
3097.8,5206,2197.2,3,13,81-33
3097.8,5206,2182.2,3,13,81-33
3097.8,5206,2167.2,3,13,81-33
3097.8,5206,2152.2,3,13,81-33
3097.8,5206,2137.2,3,15,81-33
3097.8,5206,2122.2,3,16,81-33
3097.8,5206,2107.2,3,16,81-33
3097.8,5206,2092.2,3,16,81-33
3097.8,5206,2077.2,3,16,81-33
3097.8,5206,2062.2,3,16,81-33
3097.8,5206,2047.2,3,16,81-33
3097.8,5206,2039.65,3,16,81-33
2245.3,5269.9,2674.9,1,,81-34
2245.3,5269.9,2659.9,1,,81-34
2245.3,5269.9,2644.9,1,,81-34
2245.3,5269.9,2629.9,1,,81-34
2245.3,5269.9,2614.9,1,,81-34
2245.3,5269.9,2599.9,1,,81-34
2245.3,5269.9,2584.9,1,,81-34
2245.3,5269.9,2569.9,1,,81-34
2245.3,5269.9,2554.9,1,,81-34
2245.3,5269.9,2539.9,1,,81-34
2245.3,5269.9,2524.9,1,,81-34
2245.3,5269.9,2509.9,1,,81-34
2245.3,5269.9,2494.9,1,,81-34
2245.3,5269.9,2479.9,1,16,81-34
2245.3,5269.9,2464.9,3,16,81-34
2245.3,5269.9,2449.9,3,16,81-34
2245.3,5269.9,2434.9,3,16,81-34
2245.3,5269.9,2419.9,3,16,81-34
2245.3,5269.9,2404.9,3,16,81-34
2245.3,5269.9,2389.9,3,16,81-34
2245.3,5269.9,2381.35,3,16,81-34
2448.5,5268.2,2667.6,1,14,81-35
2448.5,5268.2,2652.6,1,16,81-35
2448.5,5268.2,2637.6,1,16,81-35
2448.5,5268.2,2622.6,1,16,81-35
2448.5,5268.2,2607.6,1,16,81-35
2448.5,5268.2,2592.6,1,16,81-35
2448.5,5268.2,2577.6,1,16,81-35
2448.5,5268.2,2562.6,1,16,81-35
2448.5,5268.2,2547.6,1,16,81-35
2448.5,5268.2,2532.6,1,16,81-35
2448.5,5268.2,2517.6,1,15,81-35
2448.5,5268.2,2502.6,1,15,81-35
2448.5,5268.2,2487.6,1,15,81-35
2448.5,5268.2,2472.6,2,15,81-35
2448.5,5268.2,2457.6,3,15,81-35
2448.5,5268.2,2442.6,3,15,81-35
2448.5,5268.2,2427.6,3,14,81-35
2448.5,5268.2,2412.6,3,13,81-35
2448.5,5268.2,2397.6,3,13,81-35
2448.5,5268.2,2382.6,3,13,81-35
2544,5258.9,2658.7,1,12,81-36
2544,5258.9,2643.7,1,13,81-36
2544,5258.9,2628.7,1,13,81-36
2544,5258.9,2613.7,1,13,81-36
2544,5258.9,2598.7,1,13,81-36
2544,5258.9,2583.7,1,13,81-36
2544,5258.9,2568.7,1,13,81-36
2544,5258.9,2553.7,1,13,81-36
2544,5258.9,2538.7,1,13,81-36
2544,5258.9,2523.7,1,13,81-36
2544,5258.9,2508.7,1,13,81-36
2544,5258.9,2493.7,1,13,81-36
2544,5258.9,2478.7,1,13,81-36
2544,5258.9,2463.7,3,13,81-36
2544,5258.9,2448.7,3,13,81-36
2544,5258.9,2433.7,3,13,81-36
2544,5258.9,2418.7,3,13,81-36
2544,5258.9,2403.7,3,13,81-36
2544,5258.9,2388.7,3,13,81-36
2544,5258.9,2373.7,3,13,81-36
2544,5258.9,2358.7,3,13,81-36
2544,5258.9,2343.7,3,13,81-36
2544,5258.9,2328.7,3,13,81-36
2544,5258.9,2313.7,3,13,81-36
2544,5258.9,2298.7,3,13,81-36
2544,5258.9,2283.7,3,13,81-36
2544,5258.9,2268.7,3,13,81-36
2544,5258.9,2253.7,3,13,81-36
2544,5258.9,2238.7,3,13,81-36
2544,5258.9,2223.7,3,14,81-36
2544,5258.9,2208.7,3,15,81-36
2544,5258.9,2193.7,3,15,81-36
2544,5258.9,2178.7,3,15,81-36
2544,5258.9,2163.7,3,15,81-36
2544,5258.9,2148.7,3,15,81-36
2544,5258.9,2133.7,3,15,81-36
2544,5258.9,2118.7,3,16,81-36
2544,5258.9,2103.7,3,16,81-36
2544,5258.9,2088.7,3,16,81-36
2544,5258.9,2073.7,3,16,81-36
2647.1,5261.1,2651.5,1,12,81-37
2647.1,5261.1,2636.5,1,13,81-37
2647.1,5261.1,2621.5,1,13,81-37
2647.1,5261.1,2606.5,1,13,81-37
2647.1,5261.1,2591.5,1,13,81-37
2647.1,5261.1,2576.5,1,13,81-37
2647.1,5261.1,2561.5,1,13,81-37
2647.1,5261.1,2546.5,1,13,81-37
2647.1,5261.1,2531.5,1,13,81-37
2647.1,5261.1,2516.5,1,13,81-37
2647.1,5261.1,2501.5,1,13,81-37
2647.1,5261.1,2486.5,1,13,81-37
2647.1,5261.1,2471.5,1,13,81-37
2647.1,5261.1,2456.5,2,13,81-37
2647.1,5261.1,2441.5,3,13,81-37
2647.1,5261.1,2426.5,3,13,81-37
2647.1,5261.1,2411.5,3,13,81-37
2647.1,5261.1,2396.5,3,13,81-37
2647.1,5261.1,2381.5,3,13,81-37
2647.1,5261.1,2366.5,3,13,81-37
2733.4,5272.2,2643.8,1,13,81-38
2733.4,5272.2,2628.8,1,13,81-38
2733.4,5272.2,2613.8,1,13,81-38
2733.4,5272.2,2598.8,1,13,81-38
2733.4,5272.2,2583.8,1,13,81-38
2733.4,5272.2,2568.8,1,13,81-38
2733.4,5272.2,2553.8,1,13,81-38
2733.4,5272.2,2538.8,1,13,81-38
2733.4,5272.2,2523.8,1,13,81-38
2733.4,5272.2,2508.8,1,13,81-38
2733.4,5272.2,2493.8,1,13,81-38
2733.4,5272.2,2478.8,1,13,81-38
2733.4,5272.2,2463.8,2,13,81-38
2733.4,5272.2,2448.8,2,13,81-38
2733.4,5272.2,2433.8,3,13,81-38
2733.4,5272.2,2418.8,3,13,81-38
2733.4,5272.2,2403.8,3,13,81-38
2733.4,5272.2,2388.8,3,13,81-38
2733.4,5272.2,2373.8,3,13,81-38
2733.4,5272.2,2358.8,3,13,81-38
2854.5,5265.3,2637.5,1,,81-39
2854.5,5265.3,2622.5,1,,81-39
2854.5,5265.3,2607.5,1,,81-39
2854.5,5265.3,2592.5,1,,81-39
2854.5,5265.3,2577.5,1,13,81-39
2854.5,5265.3,2562.5,1,13,81-39
2854.5,5265.3,2547.5,1,13,81-39
2854.5,5265.3,2532.5,1,13,81-39
2854.5,5265.3,2517.5,1,12,81-39
2854.5,5265.3,2502.5,1,12,81-39
2854.5,5265.3,2487.5,1,12,81-39
2854.5,5265.3,2472.5,1,12,81-39
2854.5,5265.3,2457.5,2,13,81-39
2854.5,5265.3,2442.5,2,13,81-39
2854.5,5265.3,2427.5,2,14,81-39
2854.5,5265.3,2412.5,2,14,81-39
2854.5,5265.3,2397.5,2,14,81-39
2854.5,5265.3,2382.5,2,14,81-39
2854.5,5265.3,2367.5,2,14,81-39
2854.5,5265.3,2352.5,2,14,81-39
2854.5,5265.3,2337.5,2,14,81-39
2854.5,5265.3,2322.5,3,14,81-39
2854.5,5265.3,2307.5,3,14,81-39
2854.5,5265.3,2292.5,3,14,81-39
2854.5,5265.3,2277.5,3,14,81-39
2854.5,5265.3,2262.5,3,14,81-39
2854.5,5265.3,2247.5,3,14,81-39
2854.5,5265.3,2232.5,3,14,81-39
2854.5,5265.3,2217.5,3,14,81-39
2854.5,5265.3,2202.5,3,14,81-39
2854.5,5265.3,2187.5,3,14,81-39
2854.5,5265.3,2172.5,3,14,81-39
2854.5,5265.3,2157.5,3,14,81-39
2854.5,5265.3,2142.5,3,15,81-39
2854.5,5265.3,2127.5,3,16,81-39
2854.5,5265.3,2112.5,3,16,81-39
2854.5,5265.3,2097.5,3,16,81-39
2854.5,5265.3,2089.15,3,16,81-39
2951.1,5266.7,2640.5,1,12,81-40
2951.1,5266.7,2625.5,1,13,81-40
2951.1,5266.7,2610.5,1,13,81-40
2951.1,5266.7,2595.5,1,13,81-40
2951.1,5266.7,2580.5,1,13,81-40
2951.1,5266.7,2565.5,1,13,81-40
2951.1,5266.7,2550.5,1,13,81-40
2951.1,5266.7,2535.5,1,13,81-40
2951.1,5266.7,2520.5,1,13,81-40
2951.1,5266.7,2505.5,1,13,81-40
2951.1,5266.7,2490.5,1,13,81-40
2951.1,5266.7,2475.5,1,13,81-40
2951.1,5266.7,2460.5,2,13,81-40
2951.1,5266.7,2445.5,2,12,81-40
2951.1,5266.7,2430.5,2,12,81-40
2951.1,5266.7,2415.5,2,12,81-40
2951.1,5266.7,2400.5,2,12,81-40
2951.1,5266.7,2385.5,2,12,81-40
2951.1,5266.7,2370.5,2,12,81-40
2951.1,5266.7,2355.5,2,12,81-40
2951.1,5266.7,2340.5,2,12,81-40
2951.1,5266.7,2325.5,2,13,81-40
2951.1,5266.7,2313.75,2,13,81-40
3043.1,5254.6,2637.5,1,11,81-41
3043.1,5254.6,2622.5,1,12,81-41
3043.1,5254.6,2607.5,1,12,81-41
3043.1,5254.6,2592.5,1,12,81-41
3043.1,5254.6,2577.5,1,12,81-41
3043.1,5254.6,2562.5,1,12,81-41
3043.1,5254.6,2547.5,1,12,81-41
3043.1,5254.6,2532.5,1,12,81-41
3043.1,5254.6,2517.5,1,12,81-41
3043.1,5254.6,2502.5,1,12,81-41
3043.1,5254.6,2487.5,1,12,81-41
3043.1,5254.6,2472.5,1,12,81-41
3043.1,5254.6,2457.5,2,12,81-41
3043.1,5254.6,2442.5,2,12,81-41
3043.1,5254.6,2427.5,2,12,81-41
3043.1,5254.6,2412.5,2,12,81-41
3043.1,5254.6,2397.5,2,12,81-41
3043.1,5254.6,2382.5,2,13,81-41
3043.1,5254.6,2367.5,2,13,81-41
3043.1,5254.6,2357,2,13,81-41
3150.8,5252.5,2625.2,1,13,81-42
3150.8,5252.5,2610.2,1,15,81-42
3150.8,5252.5,2595.2,1,15,81-42
3150.8,5252.5,2580.2,1,15,81-42
3150.8,5252.5,2565.2,1,13,81-42
3150.8,5252.5,2550.2,1,15,81-42
3150.8,5252.5,2535.2,1,13,81-42
3150.8,5252.5,2520.2,1,13,81-42
3150.8,5252.5,2505.2,1,13,81-42
3150.8,5252.5,2490.2,1,13,81-42
3150.8,5252.5,2475.2,1,13,81-42
3150.8,5252.5,2460.2,2,13,81-42
3150.8,5252.5,2445.2,2,13,81-42
3150.8,5252.5,2430.2,2,13,81-42
3150.8,5252.5,2415.2,2,13,81-42
3150.8,5252.5,2400.2,2,13,81-42
3150.8,5252.5,2385.2,2,13,81-42
3150.8,5252.5,2370.2,2,13,81-42
3150.8,5252.5,2355.2,2,13,81-42
3150.8,5252.5,2340.2,2,13,81-42
3001.5,5319.5,2662.5,1,,81-43
3001.5,5319.5,2647.5,1,,81-43
3001.5,5319.5,2632.5,1,,81-43
3001.5,5319.5,2617.5,1,,81-43
3001.5,5319.5,2602.5,1,,81-43
3001.5,5319.5,2587.5,1,,81-43
3001.5,5319.5,2572.5,1,,81-43
3001.5,5319.5,2557.5,1,,81-43
3001.5,5319.5,2542.5,1,,81-43
3001.5,5319.5,2527.5,1,,81-43
3001.5,5319.5,2512.5,1,,81-43
3001.5,5319.5,2497.5,1,,81-43
3001.5,5319.5,2482.5,1,,81-43
3001.5,5319.5,2467.5,2,,81-43
3001.5,5319.5,2452.5,2,,81-43
3001.5,5319.5,2437.5,2,,81-43
3001.5,5319.5,2422.5,2,,81-43
3001.5,5319.5,2407.5,2,,81-43
3001.5,5319.5,2392.5,2,12,81-43
3001.5,5319.5,2377.5,2,12,81-43
3001.5,5319.5,2369.25,2,12,81-43
2558.7,5366.4,2663.3,1,13,81-44
2558.7,5366.4,2648.3,1,15,81-44
2558.7,5366.4,2633.3,1,15,81-44
2558.7,5366.4,2618.3,1,15,81-44
2558.7,5366.4,2603.3,1,15,81-44
2558.7,5366.4,2588.3,1,15,81-44
2558.7,5366.4,2573.3,1,15,81-44
2558.7,5366.4,2558.3,1,15,81-44
2558.7,5366.4,2543.3,1,15,81-44
2558.7,5366.4,2528.3,1,15,81-44
2558.7,5366.4,2513.3,1,14,81-44
2558.7,5366.4,2498.3,1,13,81-44
2558.7,5366.4,2483.3,3,13,81-44
2558.7,5366.4,2468.3,3,13,81-44
2558.7,5366.4,2453.3,3,13,81-44
2558.7,5366.4,2438.3,3,13,81-44
2558.7,5366.4,2423.3,3,13,81-44
2558.7,5366.4,2408.3,3,13,81-44
2558.7,5366.4,2393.3,3,13,81-44
2558.7,5366.4,2378.3,3,13,81-44
2649.1,5359.8,2652.7,1,11,81-45
2649.1,5359.8,2637.7,1,13,81-45
2649.1,5359.8,2622.7,1,13,81-45
2649.1,5359.8,2607.7,1,13,81-45
2649.1,5359.8,2592.7,1,13,81-45
2649.1,5359.8,2577.7,1,13,81-45
2649.1,5359.8,2562.7,1,13,81-45
2649.1,5359.8,2547.7,1,13,81-45
2649.1,5359.8,2532.7,1,13,81-45
2649.1,5359.8,2517.7,1,13,81-45
2649.1,5359.8,2502.7,1,13,81-45
2649.1,5359.8,2487.7,2,13,81-45
2649.1,5359.8,2472.7,3,13,81-45
2649.1,5359.8,2462.95,3,13,81-45
2750.3,5363.2,2645.3,1,13,81-46
2750.3,5363.2,2630.3,1,13,81-46
2750.3,5363.2,2615.3,1,13,81-46
2750.3,5363.2,2600.3,1,13,81-46
2750.3,5363.2,2585.3,1,13,81-46
2750.3,5363.2,2570.3,1,13,81-46
2750.3,5363.2,2555.3,1,13,81-46
2750.3,5363.2,2540.3,1,13,81-46
2750.3,5363.2,2525.3,1,13,81-46
2750.3,5363.2,2510.3,1,13,81-46
2750.3,5363.2,2495.3,1,13,81-46
2750.3,5363.2,2480.3,3,13,81-46
2750.3,5363.2,2465.3,3,13,81-46
2750.3,5363.2,2450.3,3,13,81-46
2750.3,5363.2,2435.3,3,13,81-46
2750.3,5363.2,2420.3,3,13,81-46
2750.3,5363.2,2405.3,3,13,81-46
2750.3,5363.2,2390.3,3,13,81-46
2750.3,5363.2,2375.3,3,13,81-46
2750.3,5363.2,2360.3,3,13,81-46
2853.3,5365.2,2642.1,1,13,81-47
2853.3,5365.2,2627.1,1,13,81-47
2853.3,5365.2,2612.1,1,13,81-47
2853.3,5365.2,2597.1,1,13,81-47
2853.3,5365.2,2582.1,1,13,81-47
2853.3,5365.2,2567.1,1,13,81-47
2853.3,5365.2,2552.1,1,13,81-47
2853.3,5365.2,2537.1,1,13,81-47
2853.3,5365.2,2522.1,1,13,81-47
2853.3,5365.2,2507.1,1,13,81-47
2853.3,5365.2,2492.1,1,13,81-47
2853.3,5365.2,2477.1,3,13,81-47
2853.3,5365.2,2462.1,3,13,81-47
2853.3,5365.2,2447.1,3,13,81-47
2853.3,5365.2,2432.1,3,13,81-47
2853.3,5365.2,2417.1,3,13,81-47
2853.3,5365.2,2402.1,3,13,81-47
2853.3,5365.2,2387.1,3,14,81-47
2853.3,5365.2,2376.6,3,14,81-47
2958.3,5369.1,2652.5,1,12,81-48
2958.3,5369.1,2637.5,1,12,81-48
2958.3,5369.1,2622.5,1,12,81-48
2958.3,5369.1,2607.5,1,12,81-48
2958.3,5369.1,2592.5,1,12,81-48
2958.3,5369.1,2577.5,1,12,81-48
2958.3,5369.1,2562.5,1,12,81-48
2958.3,5369.1,2547.5,1,12,81-48
2958.3,5369.1,2532.5,1,12,81-48
2958.3,5369.1,2517.5,1,13,81-48
2958.3,5369.1,2502.5,1,13,81-48
2958.3,5369.1,2487.5,2,13,81-48
2958.3,5369.1,2472.5,2,13,81-48
2958.3,5369.1,2457.5,2,12,81-48
2958.3,5369.1,2442.5,3,12,81-48
2958.3,5369.1,2427.5,3,12,81-48
2958.3,5369.1,2412.5,3,12,81-48
2958.3,5369.1,2397.5,3,13,81-48
2958.3,5369.1,2382.5,3,12,81-48
2958.3,5369.1,2367.5,3,13,81-48
3099.1,5369.4,2628.5,1,,81-49
3099.1,5369.4,2613.5,1,,81-49
3099.1,5369.4,2598.5,1,,81-49
3099.1,5369.4,2583.5,1,,81-49
3099.1,5369.4,2568.5,1,,81-49
3099.1,5369.4,2553.5,1,,81-49
3099.1,5369.4,2538.5,1,,81-49
3099.1,5369.4,2523.5,1,,81-49
3099.1,5369.4,2508.5,1,,81-49
3099.1,5369.4,2493.5,1,,81-49
3099.1,5369.4,2478.5,2,,81-49
3099.1,5369.4,2463.5,2,,81-49
3099.1,5369.4,2448.5,2,,81-49
3099.1,5369.4,2433.5,2,,81-49
3099.1,5369.4,2418.5,2,,81-49
3099.1,5369.4,2403.5,2,12,81-49
3099.1,5369.4,2388.5,2,12,81-49
3099.1,5369.4,2373.5,2,13,81-49
3099.1,5369.4,2358.5,3,13,81-49
3099.1,5369.4,2343.5,3,13,81-49
3099.1,5369.4,2333.75,3,13,81-49
3184.9,5370.9,2617.7,1,15,81-50
3184.9,5370.9,2602.7,1,15,81-50
3184.9,5370.9,2587.7,1,15,81-50
3184.9,5370.9,2572.7,1,15,81-50
3184.9,5370.9,2557.7,1,15,81-50
3184.9,5370.9,2542.7,1,15,81-50
3184.9,5370.9,2527.7,1,15,81-50
3184.9,5370.9,2512.7,1,15,81-50
3184.9,5370.9,2497.7,1,15,81-50
3184.9,5370.9,2482.7,2,15,81-50
3184.9,5370.9,2467.7,2,15,81-50
3184.9,5370.9,2452.7,2,15,81-50
3184.9,5370.9,2437.7,2,15,81-50
3184.9,5370.9,2422.7,2,15,81-50
3184.9,5370.9,2407.7,2,15,81-50
3184.9,5370.9,2392.7,2,15,81-50
3184.9,5370.9,2377.7,2,15,81-50
3184.9,5370.9,2362.7,2,15,81-50
3184.9,5370.9,2347.7,2,15,81-50
3184.9,5370.9,2332.7,2,15,81-50
3260.8,5375.5,2611.2,1,14,81-51
3260.8,5375.5,2596.2,1,16,81-51
3260.8,5375.5,2581.2,1,15,81-51
3260.8,5375.5,2566.2,1,15,81-51
3260.8,5375.5,2551.2,1,15,81-51
3260.8,5375.5,2536.2,1,15,81-51
3260.8,5375.5,2521.2,1,15,81-51
3260.8,5375.5,2506.2,1,15,81-51
3260.8,5375.5,2491.2,2,15,81-51
3260.8,5375.5,2476.2,2,15,81-51
3260.8,5375.5,2461.2,2,15,81-51
3260.8,5375.5,2446.2,2,15,81-51
3260.8,5375.5,2431.2,2,15,81-51
3260.8,5375.5,2416.2,2,15,81-51
3260.8,5375.5,2401.2,2,15,81-51
3260.8,5375.5,2386.2,2,15,81-51
3260.8,5375.5,2371.2,2,15,81-51
3260.8,5375.5,2356.2,2,15,81-51
3260.8,5375.5,2341.2,2,15,81-51
3260.8,5375.5,2329.2,2,15,81-51
2440.5,5506.4,2682.5,1,,81-52
2440.5,5506.4,2667.5,1,16,81-52
2440.5,5506.4,2652.5,1,16,81-52
2440.5,5506.4,2637.5,1,16,81-52
2440.5,5506.4,2622.5,1,16,81-52
2440.5,5506.4,2607.5,1,16,81-52
2440.5,5506.4,2592.5,1,16,81-52
2440.5,5506.4,2577.5,1,16,81-52
2440.5,5506.4,2562.5,1,16,81-52
2440.5,5506.4,2547.5,1,16,81-52
2440.5,5506.4,2532.5,1,16,81-52
2440.5,5506.4,2517.5,1,16,81-52
2440.5,5506.4,2502.5,1,16,81-52
2440.5,5506.4,2487.5,3,16,81-52
2440.5,5506.4,2472.5,3,16,81-52
2440.5,5506.4,2457.5,3,16,81-52
2440.5,5506.4,2442.5,3,16,81-52
2440.5,5506.4,2427.5,3,16,81-52
2440.5,5506.4,2412.5,3,16,81-52
2440.5,5506.4,2397.5,3,16,81-52
2648.4,5452.6,2654.8,1,12,81-53
2648.4,5452.6,2639.8,1,16,81-53
2648.4,5452.6,2624.8,1,16,81-53
2648.4,5452.6,2609.8,1,15,81-53
2648.4,5452.6,2594.8,1,15,81-53
2648.4,5452.6,2579.8,1,15,81-53
2648.4,5452.6,2564.8,1,15,81-53
2648.4,5452.6,2549.8,1,15,81-53
2648.4,5452.6,2534.8,1,15,81-53
2648.4,5452.6,2519.8,3,15,81-53
2648.4,5452.6,2504.8,3,15,81-53
2648.4,5452.6,2489.8,3,15,81-53
2648.4,5452.6,2474.8,3,15,81-53
2648.4,5452.6,2459.8,3,13,81-53
2648.4,5452.6,2444.8,3,13,81-53
2648.4,5452.6,2429.8,3,13,81-53
2648.4,5452.6,2414.8,3,13,81-53
2648.4,5452.6,2399.8,3,13,81-53
2648.4,5452.6,2384.8,3,13,81-53
2648.4,5452.6,2369.8,3,13,81-53
2748.3,5459.1,2644.4,1,13,81-54
2748.3,5459.1,2629.4,1,13,81-54
2748.3,5459.1,2614.4,1,13,81-54
2748.3,5459.1,2599.4,1,13,81-54
2748.3,5459.1,2584.4,1,13,81-54
2748.3,5459.1,2569.4,1,13,81-54
